run,threads,time_ms
1,32,157.252016
2,32,146.798310
3,32,149.124048
4,32,123.504748
5,32,149.634226
6,32,124.011360
7,32,123.687038
8,32,138.991542
9,32,126.473617
10,32,115.308505
