run,threads,time_ms
1,32,196.445987
2,32,197.396878
3,32,197.240099
4,32,197.513301
5,32,197.381232
6,32,190.370779
7,32,189.029727
8,32,188.291995
9,32,194.111073
10,32,189.997029
