run,threads,time_ms
1,4,1147.962052
2,4,1148.610629
3,4,1147.602274
4,4,1148.916764
5,4,1228.609608
6,4,1168.938503
7,4,1149.637273
8,4,1186.064135
9,4,1149.285553
10,4,1149.442131
