run,threads,time_ms
1,1,2565.633208
2,1,2564.137824
3,1,2567.913018
4,1,2570.939109
5,1,2551.985271
6,1,2555.037096
7,1,2551.520031
8,1,2552.645430
9,1,2552.992087
10,1,2551.873881
