run,threads,time_ms
1,4,599.419501
2,4,599.063164
3,4,603.155617
4,4,600.714730
5,4,602.987956
6,4,603.278119
7,4,600.611674
8,4,599.681251
9,4,600.305030
10,4,603.945401
