run,threads,time_ms
1,8,381.284941
2,8,382.873625
3,8,376.879625
4,8,379.243281
5,8,379.585996
6,8,380.815119
7,8,380.056467
8,8,378.385771
9,8,377.383068
10,8,375.805423
