run,threads,time_ms
1,64,157.490643
2,64,157.778883
3,64,151.230494
4,64,154.868979
5,64,151.939726
6,64,152.327942
7,64,158.779118
8,64,150.658306
9,64,140.688803
10,64,140.472958
