run,threads,time_ms
1,16,333.389955
2,16,428.102834
3,16,450.200276
4,16,332.227731
5,16,144.974733
6,16,627.144339
7,16,500.151057
8,16,360.340117
9,16,221.881943
10,16,442.530215
