run,threads,time_ms
1,2,3951.291319
2,2,3947.337524
3,2,3998.071108
4,2,3978.427328
5,2,3989.642082
6,2,3980.928029
7,2,4016.621350
8,2,4071.160809
9,2,4028.636410
10,2,3961.477964
