run,threads,time_ms
1,16,231.947791
2,16,231.173424
3,16,229.880482
4,16,232.478613
5,16,230.496306
6,16,229.863685
7,16,230.228072
8,16,231.383869
9,16,230.338400
10,16,230.601685
