run,threads,time_ms
1,64,0.869434
2,64,1.150139
3,64,0.981614
4,64,0.876594
5,64,1.058888
6,64,1.027878
7,64,0.938650
8,64,1.065060
9,64,0.878155
10,64,0.979297
