run,threads,time_ms
1,64,7.283047
2,64,7.064674
3,64,7.431697
4,64,6.904196
5,64,6.730046
6,64,7.140823
7,64,6.862901
8,64,7.163212
9,64,7.332373
10,64,6.891478
