run,threads,time_ms
1,16,4.080426
2,16,4.147124
3,16,4.190460
4,16,4.008763
5,16,4.058342
6,16,4.186526
7,16,4.048575
8,16,4.020881
9,16,4.113324
10,16,4.071388
