run,threads,time_ms
1,8,5.049795
2,8,5.143985
3,8,4.997853
4,8,5.030025
5,8,5.028654
6,8,5.017135
7,8,5.120859
8,8,5.002756
9,8,5.111061
10,8,5.057141
