run,threads,time_ms
1,1,10.311840
2,1,10.598691
3,1,10.213247
4,1,10.669865
5,1,10.690341
6,1,10.580279
7,1,10.412784
8,1,10.722214
9,1,10.477977
10,1,10.575017
