run,threads,time_ms
1,8,5.017145
2,8,3.349315
3,8,3.363646
4,8,5.555266
5,8,5.730654
6,8,5.328114
7,8,6.033544
8,8,5.536518
9,8,13.602998
10,8,6.538274
