run,threads,time_ms
1,2,11.295978
2,2,11.225458
3,2,10.976896
4,2,10.914125
5,2,10.929864
6,2,10.860927
7,2,10.842528
8,2,10.908909
9,2,10.937639
10,2,11.138175
