run,threads,time_ms
1,32,4.127536
2,32,3.977906
3,32,3.937736
4,32,4.211172
5,32,4.162963
6,32,4.136447
7,32,4.108027
8,32,3.878988
9,32,3.990050
10,32,4.038982
