run,threads,time_ms
1,32,120.006151
2,32,107.075904
3,32,109.912172
4,32,110.966945
5,32,106.668163
6,32,108.789435
7,32,107.324511
8,32,107.960487
9,32,102.443065
10,32,105.044641
