run,threads,time_ms
1,32,273.766188
2,32,282.663744
3,32,275.637085
4,32,266.118748
5,32,271.968806
6,32,275.368845
7,32,284.027494
8,32,272.120694
9,32,267.159780
10,32,284.619460
