run,threads,time_ms
1,32,120.790217
2,32,118.607776
3,32,121.583687
4,32,117.617583
5,32,116.345631
6,32,119.909303
7,32,119.968455
8,32,121.329224
9,32,118.581230
10,32,117.672704
