run,threads,time_ms
1,32,389.010968
2,32,387.559004
3,32,388.007136
4,32,384.363543
5,32,385.802230
6,32,385.346914
7,32,385.971837
8,32,385.277640
9,32,383.927060
10,32,383.365884
