run,threads,time_ms
1,32,366.755914
2,32,362.992829
3,32,363.851277
4,32,364.013949
5,32,364.491588
6,32,362.588702
7,32,363.146689
8,32,361.091819
9,32,363.881409
10,32,361.404564
