run,threads,time_ms
1,1,5003.546581
2,1,5041.580144
3,1,4891.153686
4,1,4804.700598
5,1,4776.914138
6,1,4779.248852
7,1,4815.133631
8,1,4840.979006
9,1,4791.927539
10,1,4775.015954
