run,threads,time_ms
1,2,2559.082232
2,2,2560.630970
3,2,2559.484579
4,2,2559.308123
5,2,2562.194787
6,2,2561.864000
7,2,2561.471153
8,2,2561.956882
9,2,2561.429821
10,2,2562.751070
