run,threads,time_ms
1,64,294.764210
2,64,294.424571
3,64,289.725944
4,64,283.153180
5,64,308.773477
6,64,272.710532
7,64,269.642211
8,64,272.376873
9,64,272.524439
10,64,265.676718
