run,threads,time_ms
1,16,493.749637
2,16,495.878235
3,16,503.173724
4,16,502.533015
5,16,489.727564
6,16,503.842544
7,16,494.785082
8,16,491.813652
9,16,490.233183
10,16,492.753465
