run,threads,time_ms
1,16,1651.534649
2,16,1650.331786
3,16,1651.148396
4,16,1651.698682
5,16,1651.856437
6,16,1651.473105
7,16,1651.376372
8,16,1650.971644
9,16,1651.486674
10,16,1651.098149
