run,threads,time_ms
1,2,1594.431074
2,2,1595.302101
3,2,1595.853569
4,2,1600.066042
5,2,1604.201876
6,2,1601.199323
7,2,1595.759585
8,2,1596.665673
9,2,1594.335342
10,2,1598.958971
