run,threads,time_ms
1,1,11770.895185
2,1,11737.486290
3,1,11833.686657
4,1,11790.290298
5,1,11736.979825
6,1,11761.978859
7,1,11742.125193
8,1,11741.791395
9,1,11798.244165
10,1,11784.400374
