run,threads,time_ms
1,4,1327.488303
2,4,1317.413896
3,4,1321.577590
4,4,1319.968078
5,4,1325.050447
6,4,1320.867013
7,4,1319.815461
8,4,1319.347143
9,4,1320.539981
10,4,1318.824682
