run,threads,time_ms
1,8,1380.344477
2,8,1002.284739
3,8,996.005312
4,8,1464.072105
5,8,919.046544
6,8,1570.055835
7,8,1202.646460
8,8,1286.301270
9,8,951.347843
10,8,1061.855607
