run,threads,time_ms
1,4,827.349156
2,4,830.933224
3,4,839.092191
4,4,835.236177
5,4,835.225198
6,4,825.972952
7,4,826.928329
8,4,829.179008
9,4,828.954909
10,4,831.038143
