graph,config,threads,n,mean_ms,std_ms,median_ms,min_ms,p90_ms
soc-LiveJournal1,dijkstra,1,10,2989.2935652,77.52343421443898,2963.7057575,2934.511162,3078.712016
soc-LiveJournal1,dsa,1,10,6553.5477028000005,6.473920305837026,6550.853918000001,6548.188772,6560.411007
soc-LiveJournal1,dsa,2,10,3868.3533383,21.68826419740321,3880.541639,3840.258398,3887.602239
soc-LiveJournal1,dsa,4,10,2937.7261495000002,5.984271714523826,2939.0926074999998,2927.311837,2942.312779
soc-LiveJournal1,dsa,8,10,3268.3657665,6.341822847135054,3266.1503924999997,3260.354385,3277.302451
soc-LiveJournal1,dsa,16,10,4978.0668401,5.858703020581542,4976.600103000001,4971.576222,4985.775184
soc-LiveJournal1,dsa,32,10,14215.7014824,25.05701423861006,14213.6242215,14183.161475,14243.902609
soc-LiveJournal1,dsa,64,10,20673.8271667,33.76570282896659,20667.134904500002,20631.999263,20699.206974
