run,threads,time_ms
1,1,1056.304945
2,1,1058.013432
3,1,1055.648403
4,1,1055.487884
5,1,1055.760706
6,1,1056.117333
7,1,1056.000695
8,1,1055.602552
9,1,1054.650318
10,1,1056.706415
