run,threads,time_ms
1,16,121.231019
2,16,120.885760
3,16,120.177137
4,16,120.943328
5,16,119.467203
6,16,119.923465
7,16,118.384775
8,16,118.811065
9,16,117.974022
10,16,117.914096
