run,threads,time_ms
1,1,323.889835
2,1,320.664581
3,1,323.067756
4,1,321.534757
5,1,324.427675
6,1,324.741382
7,1,321.538517
8,1,325.787324
9,1,317.763733
10,1,317.617891
