run,threads,time_ms
1,4,284.806417
2,4,291.490875
3,4,286.965102
4,4,284.346774
5,4,284.460591
6,4,283.716384
7,4,289.221244
8,4,281.801505
9,4,293.078201
10,4,289.526390
