run,threads,time_ms
1,16,182.309760
2,16,114.678210
3,16,116.149317
4,16,1156.114802
5,16,99.361103
6,16,225.762792
7,16,113.568159
8,16,283.098049
9,16,135.080719
10,16,791.369213
