run,threads,time_ms
1,4,321.119811
2,4,322.193366
3,4,320.857409
4,4,318.834763
5,4,317.794964
6,4,318.377431
7,4,319.667187
8,4,324.300747
9,4,319.418803
10,4,319.571886
