run,threads,time_ms
1,2,554.255703
2,2,553.454598
3,2,551.351506
4,2,551.839795
5,2,550.798405
6,2,550.839776
7,2,553.655237
8,2,551.951792
9,2,550.646357
10,2,550.761988
