run,threads,time_ms
1,8,79.909861
2,8,79.096239
3,8,79.293858
4,8,78.166809
5,8,79.853017
6,8,79.805337
7,8,78.305304
8,8,78.770544
9,8,78.924030
10,8,78.463383
