run,threads,time_ms
1,64,31.190831
2,64,31.381628
3,64,30.764403
4,64,34.606349
5,64,31.542053
6,64,31.212857
7,64,30.084725
8,64,30.589193
9,64,30.239377
10,64,31.387225
