run,threads,time_ms
1,8,985.871028
2,8,980.617490
3,8,988.846865
4,8,1002.702869
5,8,1007.278007
6,8,994.910486
7,8,992.219344
8,8,984.101456
9,8,1008.058343
10,8,995.526873
