run,threads,time_ms
1,8,10.829940
2,8,11.146881
3,8,11.170346
4,8,10.899317
5,8,10.972500
6,8,10.961927
7,8,11.136748
8,8,10.828722
9,8,10.897636
10,8,11.097014
