run,threads,time_ms
1,4,1913.512897
2,4,1903.808959
3,4,1908.473384
4,4,1914.636478
5,4,1894.497428
6,4,1887.621898
7,4,1915.568765
8,4,1912.114151
9,4,1902.112819
10,4,1885.667298
