run,threads,time_ms
1,32,14243.902609
2,32,14223.104803
3,32,14183.161475
4,32,14231.968946
5,32,14233.992609
6,32,14191.729971
7,32,14202.991861
8,32,14254.299277
9,32,14187.719633
10,32,14204.143640
