run,threads,time_ms
1,16,12.222204
2,16,11.972252
3,16,12.256306
4,16,11.999186
5,16,12.322530
6,16,11.874534
7,16,12.160860
8,16,12.277756
9,16,12.200117
10,16,11.710785
