run,threads,time_ms
1,2,3841.662196
2,2,3848.127534
3,2,3844.770777
4,2,3840.258398
5,2,3880.819289
6,2,3894.469754
7,2,3880.263989
8,2,3882.344287
9,2,3883.214920
10,2,3887.602239
