run,threads,time_ms
1,32,206.853025
2,32,208.751779
3,32,206.879243
4,32,208.911337
5,32,209.092103
6,32,208.439700
7,32,207.387231
8,32,206.912652
9,32,206.501607
10,32,206.101615
