run,threads,time_ms
1,32,176.339060
2,32,175.329290
3,32,177.791364
4,32,171.327539
5,32,175.327748
6,32,174.005691
7,32,173.773281
8,32,169.224411
9,32,172.437891
10,32,171.723120
